id_dept,id_commune,nb_inscrits,nb_abs,nb_votants,nb_blancs_nuls,candidat_id,nb_exprimes,cand_voix,cand_orientation
35,24,7189,2283,4906,44,8,4862,570.0,Centre
35,24,7189,2283,4906,44,9,4862,1500.0,Droite
35,24,7189,2283,4906,44,10,4862,54.0,Droite
35,24,7189,2283,4906,44,11,4862,17.0,Droite
35,24,7189,2283,4906,44,12,4862,44.0,Extrême Droite
35,25,751,262,489,22,0,467,3.0,Extrême Gauche
35,25,751,262,489,22,1,467,11.0,Extrême Gauche
35,25,751,262,489,22,2,467,13.0,Gauche
35,25,751,262,489,22,3,467,19.0,Gauche
35,25,751,262,489,22,4,467,59.0,Écologie
35,25,751,262,489,22,5,467,7.0,Écologie
35,25,751,262,489,22,6,467,4.0,Divers
35,25,751,262,489,22,7,467,140.0,Centre
35,25,751,262,489,22,8,467,193.0,Droite
35,25,751,262,489,22,9,467,4.0,Droite
35,25,751,262,489,22,10,467,8.0,Droite
35,25,751,262,489,22,11,467,6.0,Extrême Droite
35,26,71,27,44,0,0,44,0.0,Extrême Gauche
35,26,71,27,44,0,1,44,0.0,Extrême Gauche
35,26,71,27,44,0,2,44,0.0,Extrême Gauche
35,26,71,27,44,0,3,44,0.0,Gauche
35,26,71,27,44,0,4,44,2.0,Gauche
35,26,71,27,44,0,5,44,12.0,Gauche
35,26,71,27,44,0,6,44,0.0,Écologie
35,26,71,27,44,0,7,44,1.0,Écologie
35,26,71,27,44,0,8,44,1.0,Divers
35,26,71,27,44,0,9,44,4.0,Centre
35,26,71,27,44,0,10,44,22.0,Droite
35,26,71,27,44,0,11,44,0.0,Droite
35,26,71,27,44,0,12,44,2.0,Extrême Droite
35,27,1053,375,678,10,0,668,4.0,Extrême Gauche
35,27,1053,375,678,10,1,668,3.0,Extrême Gauche
35,27,1053,375,678,10,2,668,11.0,Extrême Gauche
35,27,1053,375,678,10,3,668,4.0,Gauche
35,27,1053,375,678,10,4,668,53.0,Gauche
35,27,1053,375,678,10,5,668,238.0,Gauche
35,27,1053,375,678,10,6,668,13.0,Écologie
35,27,1053,375,678,10,7,668,6.0,Écologie
35,27,1053,375,678,10,8,668,3.0,Divers
35,27,1053,375,678,10,9,668,32.0,Centre
35,27,1053,375,678,10,10,668,274.0,Droite
35,27,1053,375,678,10,11,668,8.0,Droite
35,27,1053,375,678,10,12,668,19.0,Extrême Droite
35,28,440,149,291,6,0,285,8.0,Extrême Gauche
35,28,440,149,291,6,1,285,3.0,Extrême Gauche
35,28,440,149,291,6,2,285,1.0,Gauche
35,28,440,149,291,6,3,285,56.0,Gauche
35,28,440,149,291,6,4,285,12.0,Régionalisme
35,28,440,149,291,6,5,285,2.0,Régionalisme
35,28,440,149,291,6,6,285,9.0,Divers
35,28,440,149,291,6,7,285,31.0,Centre
35,28,440,149,291,6,8,285,151.0,Droite
35,28,440,149,291,6,9,285,1.0,Droite
35,28,440,149,291,6,10,285,11.0,Extrême Droite
35,29,970,347,623,19,0,604,6.0,Extrême Gauche
35,29,970,347,623,19,1,604,4.0,Extrême Gauche
35,29,970,347,623,19,2,604,19.0,Extrême Gauche
35,29,970,347,623,19,3,604,9.0,Gauche
35,29,970,347,623,19,4,604,203.0,Gauche
35,29,970,347,623,19,5,604,17.0,Écologie
35,29,970,347,623,19,6,604,5.0,Divers
35,29,970,347,623,19,7,604,1.0,Divers
35,29,970,347,623,19,8,604,34.0,Centre
35,29,970,347,623,19,9,604,286.0,Droite
35,29,970,347,623,19,10,604,2.0,Droite
35,29,970,347,623,19,11,604,1.0,Droite
35,29,970,347,623,19,12,604,17.0,Extrême Droite
35,30,385,150,235,8,0,227,7.0,Extrême Gauche
35,30,385,150,235,8,1,227,4.0,Extrême Gauche
35,30,385,150,235,8,2,227,0.0,Gauche
35,30,385,150,235,8,3,227,59.0,Gauche
35,30,385,150,235,8,4,227,5.0,Gauche
35,30,385,150,235,8,5,227,9.0,Écologie
35,30,385,150,235,8,6,227,0.0,Régionalisme
35,30,385,150,235,8,7,227,7.0,Droite
35,30,385,150,235,8,8,227,1.0,Divers
35,30,385,150,235,8,9,227,20.0,Centre
35,30,385,150,235,8,10,227,109.0,Droite
35,30,385,150,235,8,11,227,1.0,Droite
35,30,385,150,235,8,12,227,5.0,Extrême Droite
35,31,2634,1022,1612,24,0,1588,19.0,Extrême Gauche
35,31,2634,1022,1612,24,1,1588,60.0,Extrême Gauche
35,31,2634,1022,1612,24,2,1588,39.0,Gauche
35,31,2634,1022,1612,24,3,1588,199.0,Gauche
35,31,2634,1022,1612,24,4,1588,336.0,Écologie
35,31,2634,1022,1612,24,5,1588,48.0,Écologie
35,31,2634,1022,1612,24,6,1588,29.0,Divers
35,31,2634,1022,1612,24,7,1588,186.0,Centre
35,31,2634,1022,1612,24,8,1588,602.0,Droite
35,31,2634,1022,1612,24,9,1588,23.0,Droite
35,31,2634,1022,1612,24,10,1588,9.0,Droite
35,31,2634,1022,1612,24,11,1588,38.0,Extrême Droite
35,32,2101,823,1278,35,0,1243,19.0,Extrême Gauche
35,32,2101,823,1278,35,1,1243,29.0,Extrême Gauche
35,32,2101,823,1278,35,2,1243,18.0,Gauche
35,32,2101,823,1278,35,3,1243,407.0,Gauche
35,32,2101,823,1278,35,4,1243,16.0,Gauche
35,32,2101,823,1278,35,5,1243,78.0,Écologie
35,32,2101,823,1278,35,6,1243,14.0,Régionalisme
35,32,2101,823,1278,35,7,1243,11.0,Droite
35,32,2101,823,1278,35,8,1243,19.0,Divers
35,32,2101,823,1278,35,9,1243,144.0,Centre
35,32,2101,823,1278,35,10,1243,446.0,Droite
35,32,2101,823,1278,35,11,1243,16.0,Droite
35,32,2101,823,1278,35,12,1243,26.0,Extrême Droite
35,33,1596,525,1071,24,0,1047,14.0,Extrême Gauche
35,33,1596,525,1071,24,1,1047,42.0,Extrême Gauche
35,33,1596,525,1071,24,2,1047,14.0,Gauche
35,33,1596,525,1071,24,3,1047,358.0,Gauche
35,33,1596,525,1071,24,4,1047,15.0,Gauche
35,33,1596,525,1071,24,5,1047,54.0,Écologie
35,33,1596,525,1071,24,6,1047,10.0,Régionalisme
35,33,1596,525,1071,24,7,1047,10.0,Droite
35,33,1596,525,1071,24,8,1047,9.0,Divers
35,33,1596,525,1071,24,9,1047,94.0,Centre
35,33,1596,525,1071,24,10,1047,393.0,Droite
35,33,1596,525,1071,24,11,1047,12.0,Droite
35,33,1596,525,1071,24,12,1047,22.0,Extrême Droite
35,34,836,298,538,11,0,527,3.0,Extrême Gauche
35,34,836,298,538,11,1,527,7.0,Extrême Gauche
35,34,836,298,538,11,2,527,11.0,Extrême Gauche
35,34,836,298,538,11,3,527,14.0,Gauche
35,34,836,298,538,11,4,527,149.0,Gauche
35,34,836,298,538,11,5,527,12.0,Régionalisme
35,34,836,298,538,11,6,527,11.0,Droite
35,34,836,298,538,11,7,527,7.0,Divers
35,34,836,298,538,11,8,527,48.0,Centre
35,34,836,298,538,11,9,527,248.0,Droite
35,34,836,298,538,11,10,527,2.0,Droite
35,34,836,298,538,11,11,527,11.0,Extrême Droite
35,34,836,298,538,11,12,527,4.0,Extrême Droite
35,35,384,152,232,2,0,230,5.0,Extrême Gauche
35,35,384,152,232,2,1,230,9.0,Extrême Gauche
35,35,384,152,232,2,2,230,4.0,Gauche
35,35,384,152,232,2,3,230,53.0,Gauche
35,35,384,152,232,2,4,230,5.0,Gauche
35,35,384,152,232,2,5,230,15.0,Écologie
35,35,384,152,232,2,6,230,2.0,Régionalisme
35,35,384,152,232,2,7,230,6.0,Droite
35,35,384,152,232,2,8,230,7.0,Divers
35,35,384,152,232,2,9,230,15.0,Centre
35,35,384,152,232,2,10,230,94.0,Droite
35,35,384,152,232,2,11,230,2.0,Droite
35,35,384,152,232,2,12,230,13.0,Extrême Droite
35,37,3336,1207,2129,39,0,2090,23.0,Extrême Gauche
35,37,3336,1207,2129,39,1,2090,67.0,Extrême Gauche
35,37,3336,1207,2129,39,2,2090,18.0,Gauche
35,37,3336,1207,2129,39,3,2090,708.0,Gauche
35,37,3336,1207,2129,39,4,2090,31.0,Gauche
35,37,3336,1207,2129,39,5,2090,63.0,Écologie
35,37,3336,1207,2129,39,6,2090,23.0,Régionalisme
35,37,3336,1207,2129,39,7,2090,16.0,Droite
35,37,3336,1207,2129,39,8,2090,21.0,Divers
35,37,3336,1207,2129,39,9,2090,231.0,Centre
35,37,3336,1207,2129,39,10,2090,808.0,Droite
35,37,3336,1207,2129,39,11,2090,29.0,Droite
35,37,3336,1207,2129,39,12,2090,52.0,Extrême Droite
35,38,438,191,247,9,0,238,6.0,Extrême Gauche
35,38,438,191,247,9,1,238,1.0,Extrême Gauche
35,38,438,191,247,9,2,238,3.0,Gauche
35,38,438,191,247,9,3,238,29.0,Gauche
35,38,438,191,247,9,4,238,16.0,Régionalisme
35,38,438,191,247,9,5,238,1.0,Régionalisme
35,38,438,191,247,9,6,238,2.0,Divers
35,38,438,191,247,9,7,238,33.0,Centre
35,38,438,191,247,9,8,238,130.0,Droite
35,38,438,191,247,9,9,238,3.0,Droite
35,38,438,191,247,9,10,238,14.0,Extrême Droite
35,39,1243,432,811,19,0,792,9.0,Extrême Gauche
35,39,1243,432,811,19,1,792,11.0,Extrême Gauche
35,39,1243,432,811,19,2,792,3.0,Gauche
35,39,1243,432,811,19,3,792,249.0,Gauche
35,39,1243,432,811,19,4,792,33.0,Régionalisme
35,39,1243,432,811,19,5,792,9.0,Régionalisme
35,39,1243,432,811,19,6,792,14.0,Divers
35,39,1243,432,811,19,7,792,105.0,Centre
35,39,1243,432,811,19,8,792,340.0,Droite
35,39,1243,432,811,19,9,792,10.0,Droite
35,39,1243,432,811,19,10,792,9.0,Extrême Droite
35,40,2466,938,1528,23,0,1505,11.0,Extrême Gauche
35,40,2466,938,1528,23,1,1505,2.0,Extrême Gauche
35,40,2466,938,1528,23,2,1505,43.0,Extrême Gauche
35,40,2466,938,1528,23,3,1505,10.0,Gauche
35,40,2466,938,1528,23,4,1505,222.0,Gauche
35,40,2466,938,1528,23,5,1505,460.0,Gauche
35,40,2466,938,1528,23,6,1505,71.0,Écologie
35,40,2466,938,1528,23,7,1505,20.0,Écologie
35,40,2466,938,1528,23,8,1505,16.0,Divers
35,40,2466,938,1528,23,9,1505,127.0,Centre
35,40,2466,938,1528,23,10,1505,482.0,Droite
35,40,2466,938,1528,23,11,1505,20.0,Droite
35,40,2466,938,1528,23,12,1505,21.0,Extrême Droite
35,41,591,211,380,5,0,375,7.0,Extrême Gauche
35,41,591,211,380,5,1,375,3.0,Extrême Gauche
35,41,591,211,380,5,2,375,3.0,Gauche
35,41,591,211,380,5,3,375,106.0,Gauche
35,41,591,211,380,5,4,375,16.0,Régionalisme
35,41,591,211,380,5,5,375,4.0,Régionalisme
35,41,591,211,380,5,6,375,3.0,Divers
35,41,591,211,380,5,7,375,37.0,Centre
35,41,591,211,380,5,8,375,183.0,Droite
35,41,591,211,380,5,9,375,3.0,Droite
35,41,591,211,380,5,10,375,10.0,Extrême Droite
35,42,504,169,335,4,0,331,2.0,Extrême Gauche
35,42,504,169,335,4,1,331,0.0,Extrême Gauche
35,42,504,169,335,4,2,331,0.0,Gauche
35,42,504,169,335,4,3,331,35.0,Gauche
35,42,504,169,335,4,4,331,17.0,Régionalisme
35,42,504,169,335,4,5,331,4.0,Régionalisme
35,42,504,169,335,4,6,331,0.0,Divers
35,42,504,169,335,4,7,331,29.0,Centre
35,42,504,169,335,4,8,331,233.0,Droite
35,42,504,169,335,4,9,331,2.0,Droite
35,42,504,169,335,4,10,331,9.0,Extrême Droite
35,44,240,86,154,0,0,154,1.0,Extrême Gauche
35,44,240,86,154,0,1,154,1.0,Extrême Gauche
35,44,240,86,154,0,2,154,5.0,Extrême Gauche
35,44,240,86,154,0,3,154,3.0,Gauche
35,44,240,86,154,0,4,154,46.0,Gauche
35,44,240,86,154,0,5,154,5.0,Régionalisme
35,44,240,86,154,0,6,154,3.0,Droite
35,44,240,86,154,0,7,154,2.0,Divers
35,44,240,86,154,0,8,154,8.0,Centre
35,44,240,86,154,0,9,154,78.0,Droite
35,44,240,86,154,0,10,154,0.0,Droite
35,44,240,86,154,0,11,154,2.0,Extrême Droite
35,44,240,86,154,0,12,154,0.0,Extrême Droite
35,45,680,269,411,14,0,397,6.0,Extrême Gauche
35,45,680,269,411,14,1,397,7.0,Extrême Gauche
35,45,680,269,411,14,2,397,3.0,Gauche
35,45,680,269,411,14,3,397,83.0,Gauche
35,45,680,269,411,14,4,397,5.0,Gauche
35,45,680,269,411,14,5,397,6.0,Écologie
35,45,680,269,411,14,6,397,5.0,Régionalisme
35,45,680,269,411,14,7,397,2.0,Droite
35,45,680,269,411,14,8,397,2.0,Divers
35,45,680,269,411,14,9,397,39.0,Centre
35,45,680,269,411,14,10,397,219.0,Droite
