id_dept,id_commune,nom_commune,nb_inscrits,nb_exprimes,nb_abs,nb_votants,nb_blancs_nuls,candidat_id,cand_voix,cand_orientation,années,type_election
35,6,Argentré-du-Plessis,2850,1906,908,1942,36,1,12.0,Extrême Gauche,2002,législative
35,6,Argentré-du-Plessis,2850,1906,908,1942,36,2,12.0,Gauche,2002,législative
35,6,Argentré-du-Plessis,2850,1906,908,1942,36,3,296.0,Gauche,2002,législative
35,6,Argentré-du-Plessis,2850,1906,908,1942,36,4,20.0,Gauche,2002,législative
35,6,Argentré-du-Plessis,2850,1906,908,1942,36,5,93.0,Écologie,2002,législative
35,6,Argentré-du-Plessis,2850,1906,908,1942,36,6,7.0,Écologie,2002,législative
35,6,Argentré-du-Plessis,2850,1906,908,1942,36,7,8.0,Régionalisme,2002,législative
35,6,Argentré-du-Plessis,2850,1906,908,1942,36,8,7.0,Droite,2002,législative
35,6,Argentré-du-Plessis,2850,1906,908,1942,36,9,1303.0,Droite,2002,législative
35,6,Argentré-du-Plessis,2850,1906,908,1942,36,10,23.0,Droite,2002,législative
35,6,Argentré-du-Plessis,2850,1906,908,1942,36,11,78.0,Extrême Droite,2002,législative
35,6,Argentré-du-Plessis,2850,1906,908,1942,36,12,17.0,Extrême Droite,2002,législative
35,7,Aubigné,192,135,54,138,3,0,11.0,Extrême Gauche,2002,législative
35,7,Aubigné,192,135,54,138,3,1,2.0,Extrême Gauche,2002,législative
35,7,Aubigné,192,135,54,138,3,2,0.0,Extrême Gauche,2002,législative
35,7,Aubigné,192,135,54,138,3,3,1.0,Gauche,2002,législative
35,7,Aubigné,192,135,54,138,3,4,61.0,Gauche,2002,législative
35,7,Aubigné,192,135,54,138,3,5,4.0,Écologie,2002,législative
35,7,Aubigné,192,135,54,138,3,6,1.0,Gauche,2002,législative
35,7,Aubigné,192,135,54,138,3,7,1.0,Écologie,2002,législative
35,7,Aubigné,192,135,54,138,3,8,1.0,Écologie,2002,législative
35,7,Aubigné,192,135,54,138,3,9,1.0,Régionalisme,2002,législative
35,7,Aubigné,192,135,54,138,3,10,2.0,Droite,2002,législative
35,7,Aubigné,192,135,54,138,3,11,2.0,Divers,2002,législative
35,7,Aubigné,192,135,54,138,3,12,25.0,Centre,2002,législative
35,7,Aubigné,192,135,54,138,3,13,5.0,Droite,2002,législative
35,7,Aubigné,192,135,54,138,3,14,1.0,Droite,2002,législative
35,7,Aubigné,192,135,54,138,3,15,17.0,Extrême Droite,2002,législative
35,7,Aubigné,192,135,54,138,3,16,0.0,Extrême Droite,2002,législative
35,8,Availles-sur-Seiche,340,210,125,215,5,0,3.0,Extrême Gauche,2002,législative
35,8,Availles-sur-Seiche,340,210,125,215,5,1,7.0,Extrême Gauche,2002,législative
35,8,Availles-sur-Seiche,340,210,125,215,5,2,0.0,Gauche,2002,législative
35,8,Availles-sur-Seiche,340,210,125,215,5,3,29.0,Gauche,2002,législative
35,8,Availles-sur-Seiche,340,210,125,215,5,4,2.0,Gauche,2002,législative
35,8,Availles-sur-Seiche,340,210,125,215,5,5,7.0,Écologie,2002,législative
35,8,Availles-sur-Seiche,340,210,125,215,5,6,0.0,Écologie,2002,législative
35,8,Availles-sur-Seiche,340,210,125,215,5,7,5.0,Régionalisme,2002,législative
35,8,Availles-sur-Seiche,340,210,125,215,5,8,12.0,Droite,2002,législative
35,8,Availles-sur-Seiche,340,210,125,215,5,9,127.0,Droite,2002,législative
35,8,Availles-sur-Seiche,340,210,125,215,5,10,2.0,Droite,2002,législative
35,8,Availles-sur-Seiche,340,210,125,215,5,11,12.0,Extrême Droite,2002,législative
35,8,Availles-sur-Seiche,340,210,125,215,5,12,4.0,Extrême Droite,2002,législative
35,9,Baguer-Morvan,1110,691,403,707,16,0,9.0,Extrême Gauche,2002,législative
35,9,Baguer-Morvan,1110,691,403,707,16,1,12.0,Extrême Gauche,2002,législative
35,9,Baguer-Morvan,1110,691,403,707,16,2,2.0,Extrême Gauche,2002,législative
35,9,Baguer-Morvan,1110,691,403,707,16,3,15.0,Gauche,2002,législative
35,9,Baguer-Morvan,1110,691,403,707,16,4,185.0,Gauche,2002,législative
35,9,Baguer-Morvan,1110,691,403,707,16,5,21.0,Écologie,2002,législative
35,9,Baguer-Morvan,1110,691,403,707,16,6,1.0,Gauche,2002,législative
35,9,Baguer-Morvan,1110,691,403,707,16,7,4.0,Écologie,2002,législative
35,9,Baguer-Morvan,1110,691,403,707,16,8,4.0,Écologie,2002,législative
35,9,Baguer-Morvan,1110,691,403,707,16,9,7.0,Régionalisme,2002,législative
35,9,Baguer-Morvan,1110,691,403,707,16,10,23.0,Droite,2002,législative
35,9,Baguer-Morvan,1110,691,403,707,16,11,0.0,Divers,2002,législative
35,9,Baguer-Morvan,1110,691,403,707,16,12,363.0,Droite,2002,législative
35,9,Baguer-Morvan,1110,691,403,707,16,13,40.0,Extrême Droite,2002,législative
35,9,Baguer-Morvan,1110,691,403,707,16,14,5.0,Extrême Droite,2002,législative
35,10,Baguer-Pican,765,470,272,493,23,0,17.0,Extrême Gauche,2002,législative
35,10,Baguer-Pican,765,470,272,493,23,1,11.0,Extrême Gauche,2002,législative
35,10,Baguer-Pican,765,470,272,493,23,2,4.0,Extrême Gauche,2002,législative
35,10,Baguer-Pican,765,470,272,493,23,3,18.0,Gauche,2002,législative
35,10,Baguer-Pican,765,470,272,493,23,4,159.0,Gauche,2002,législative
35,10,Baguer-Pican,765,470,272,493,23,5,8.0,Écologie,2002,législative
35,10,Baguer-Pican,765,470,272,493,23,6,0.0,Gauche,2002,législative
35,10,Baguer-Pican,765,470,272,493,23,7,1.0,Écologie,2002,législative
35,10,Baguer-Pican,765,470,272,493,23,8,0.0,Écologie,2002,législative
35,10,Baguer-Pican,765,470,272,493,23,9,6.0,Régionalisme,2002,législative
35,10,Baguer-Pican,765,470,272,493,23,10,24.0,Droite,2002,législative
35,10,Baguer-Pican,765,470,272,493,23,11,2.0,Divers,2002,législative
35,10,Baguer-Pican,765,470,272,493,23,12,192.0,Droite,2002,législative
35,10,Baguer-Pican,765,470,272,493,23,13,22.0,Extrême Droite,2002,législative
35,10,Baguer-Pican,765,470,272,493,23,14,6.0,Extrême Droite,2002,législative
35,11,Baillé,239,172,60,179,7,0,5.0,Extrême Gauche,2002,législative
35,11,Baillé,239,172,60,179,7,1,7.0,Extrême Gauche,2002,législative
35,11,Baillé,239,172,60,179,7,2,14.0,Gauche,2002,législative
35,11,Baillé,239,172,60,179,7,3,46.0,Gauche,2002,législative
35,11,Baillé,239,172,60,179,7,4,13.0,Écologie,2002,législative
35,11,Baillé,239,172,60,179,7,5,2.0,Écologie,2002,législative
35,11,Baillé,239,172,60,179,7,6,1.0,Régionalisme,2002,législative
35,11,Baillé,239,172,60,179,7,7,0.0,Divers,2002,législative
35,11,Baillé,239,172,60,179,7,8,69.0,Droite,2002,législative
35,11,Baillé,239,172,60,179,7,9,7.0,Droite,2002,législative
35,11,Baillé,239,172,60,179,7,10,5.0,Extrême Droite,2002,législative
35,11,Baillé,239,172,60,179,7,11,3.0,Extrême Droite,2002,législative
35,12,Bain-de-Bretagne,4059,2331,1693,2366,35,0,42.0,Extrême Gauche,2002,législative
35,12,Bain-de-Bretagne,4059,2331,1693,2366,35,1,34.0,Gauche,2002,législative
35,12,Bain-de-Bretagne,4059,2331,1693,2366,35,2,506.0,Gauche,2002,législative
35,12,Bain-de-Bretagne,4059,2331,1693,2366,35,3,76.0,Écologie,2002,législative
35,12,Bain-de-Bretagne,4059,2331,1693,2366,35,4,34.0,Écologie,2002,législative
35,12,Bain-de-Bretagne,4059,2331,1693,2366,35,5,20.0,Écologie,2002,législative
35,12,Bain-de-Bretagne,4059,2331,1693,2366,35,6,13.0,Écologie,2002,législative
35,12,Bain-de-Bretagne,4059,2331,1693,2366,35,7,34.0,Régionalisme,2002,législative
35,12,Bain-de-Bretagne,4059,2331,1693,2366,35,8,18.0,Droite,2002,législative
35,12,Bain-de-Bretagne,4059,2331,1693,2366,35,9,715.0,Droite,2002,législative
35,12,Bain-de-Bretagne,4059,2331,1693,2366,35,10,676.0,Droite,2002,législative
35,12,Bain-de-Bretagne,4059,2331,1693,2366,35,11,137.0,Extrême Droite,2002,législative
35,12,Bain-de-Bretagne,4059,2331,1693,2366,35,12,26.0,Extrême Droite,2002,législative
35,13,Bains-sur-Oust,2449,1622,797,1652,30,0,29.0,Extrême Gauche,2002,législative
35,13,Bains-sur-Oust,2449,1622,797,1652,30,1,26.0,Gauche,2002,législative
35,13,Bains-sur-Oust,2449,1622,797,1652,30,2,422.0,Gauche,2002,législative
35,13,Bains-sur-Oust,2449,1622,797,1652,30,3,71.0,Écologie,2002,législative
35,13,Bains-sur-Oust,2449,1622,797,1652,30,4,16.0,Écologie,2002,législative
35,13,Bains-sur-Oust,2449,1622,797,1652,30,5,16.0,Écologie,2002,législative
35,13,Bains-sur-Oust,2449,1622,797,1652,30,6,4.0,Écologie,2002,législative
35,13,Bains-sur-Oust,2449,1622,797,1652,30,7,56.0,Régionalisme,2002,législative
35,13,Bains-sur-Oust,2449,1622,797,1652,30,8,30.0,Droite,2002,législative
35,13,Bains-sur-Oust,2449,1622,797,1652,30,9,645.0,Droite,2002,législative
35,13,Bains-sur-Oust,2449,1622,797,1652,30,10,238.0,Droite,2002,législative
35,13,Bains-sur-Oust,2449,1622,797,1652,30,11,61.0,Extrême Droite,2002,législative
35,13,Bains-sur-Oust,2449,1622,797,1652,30,12,8.0,Extrême Droite,2002,législative
35,14,Bais,1422,870,541,881,11,0,40.0,Extrême Gauche,2002,législative
35,14,Bais,1422,870,541,881,11,1,13.0,Extrême Gauche,2002,législative
35,14,Bais,1422,870,541,881,11,2,1.0,Gauche,2002,législative
35,14,Bais,1422,870,541,881,11,3,81.0,Gauche,2002,législative
35,14,Bais,1422,870,541,881,11,4,6.0,Gauche,2002,législative
35,14,Bais,1422,870,541,881,11,5,16.0,Écologie,2002,législative
35,14,Bais,1422,870,541,881,11,6,4.0,Écologie,2002,législative
35,14,Bais,1422,870,541,881,11,7,3.0,Régionalisme,2002,législative
35,14,Bais,1422,870,541,881,11,8,20.0,Droite,2002,législative
35,14,Bais,1422,870,541,881,11,9,630.0,Droite,2002,législative
35,14,Bais,1422,870,541,881,11,10,8.0,Droite,2002,législative
35,14,Bais,1422,870,541,881,11,11,42.0,Extrême Droite,2002,législative
35,14,Bais,1422,870,541,881,11,12,6.0,Extrême Droite,2002,législative
35,15,Balazé,1422,970,425,997,27,0,13.0,Extrême Gauche,2002,législative
35,15,Balazé,1422,970,425,997,27,1,14.0,Extrême Gauche,2002,législative
35,15,Balazé,1422,970,425,997,27,2,5.0,Gauche,2002,législative
35,15,Balazé,1422,970,425,997,27,3,78.0,Gauche,2002,législative
35,15,Balazé,1422,970,425,997,27,4,13.0,Gauche,2002,législative
35,15,Balazé,1422,970,425,997,27,5,30.0,Écologie,2002,législative
35,15,Balazé,1422,970,425,997,27,6,3.0,Écologie,2002,législative
35,15,Balazé,1422,970,425,997,27,7,8.0,Régionalisme,2002,législative
35,15,Balazé,1422,970,425,997,27,8,13.0,Droite,2002,législative
35,15,Balazé,1422,970,425,997,27,9,766.0,Droite,2002,législative
35,15,Balazé,1422,970,425,997,27,10,5.0,Droite,2002,législative
35,15,Balazé,1422,970,425,997,27,11,15.0,Extrême Droite,2002,législative
35,15,Balazé,1422,970,425,997,27,12,7.0,Extrême Droite,2002,législative
35,16,Baulon,1054,693,350,704,11,0,20.0,Extrême Gauche,2002,législative
35,16,Baulon,1054,693,350,704,11,1,10.0,Gauche,2002,législative
35,16,Baulon,1054,693,350,704,11,2,175.0,Gauche,2002,législative
35,16,Baulon,1054,693,350,704,11,3,40.0,Écologie,2002,législative
35,16,Baulon,1054,693,350,704,11,4,14.0,Écologie,2002,législative
35,16,Baulon,1054,693,350,704,11,5,5.0,Écologie,2002,législative
35,16,Baulon,1054,693,350,704,11,6,3.0,Écologie,2002,législative
35,16,Baulon,1054,693,350,704,11,7,8.0,Régionalisme,2002,législative
35,16,Baulon,1054,693,350,704,11,8,28.0,Droite,2002,législative
35,16,Baulon,1054,693,350,704,11,9,198.0,Droite,2002,législative
35,16,Baulon,1054,693,350,704,11,10,111.0,Droite,2002,législative
35,16,Baulon,1054,693,350,704,11,11,75.0,Extrême Droite,2002,législative
35,16,Baulon,1054,693,350,704,11,12,6.0,Extrême Droite,2002,législative
35,17,La Baussaine,399,252,138,261,9,0,1.0,Extrême Gauche,2002,législative
35,17,La Baussaine,399,252,138,261,9,1,4.0,Extrême Gauche,2002,législative
35,17,La Baussaine,399,252,138,261,9,2,0.0,Extrême Gauche,2002,législative
35,17,La Baussaine,399,252,138,261,9,3,5.0,Gauche,2002,législative
35,17,La Baussaine,399,252,138,261,9,4,86.0,Gauche,2002,législative
35,17,La Baussaine,399,252,138,261,9,5,4.0,Écologie,2002,législative
35,17,La Baussaine,399,252,138,261,9,6,0.0,Gauche,2002,législative
35,17,La Baussaine,399,252,138,261,9,7,3.0,Écologie,2002,législative
35,17,La Baussaine,399,252,138,261,9,8,2.0,Écologie,2002,législative
35,17,La Baussaine,399,252,138,261,9,9,2.0,Régionalisme,2002,législative
35,17,La Baussaine,399,252,138,261,9,10,1.0,Droite,2002,législative
35,17,La Baussaine,399,252,138,261,9,11,1.0,Divers,2002,législative
35,17,La Baussaine,399,252,138,261,9,12,50.0,Centre,2002,législative
35,17,La Baussaine,399,252,138,261,9,13,64.0,Droite,2002,législative
35,17,La Baussaine,399,252,138,261,9,14,6.0,Droite,2002,législative
35,17,La Baussaine,399,252,138,261,9,15,22.0,Extrême Droite,2002,législative
35,17,La Baussaine,399,252,138,261,9,16,1.0,Extrême Droite,2002,législative
35,18,La Bazouge-du-Désert,788,502,270,518,16,0,3.0,Extrême Gauche,2002,législative
35,18,La Bazouge-du-Désert,788,502,270,518,16,1,10.0,Extrême Gauche,2002,législative
35,18,La Bazouge-du-Désert,788,502,270,518,16,2,3.0,Gauche,2002,législative
35,18,La Bazouge-du-Désert,788,502,270,518,16,3,16.0,Gauche,2002,législative
35,18,La Bazouge-du-Désert,788,502,270,518,16,4,31.0,Écologie,2002,législative
35,18,La Bazouge-du-Désert,788,502,270,518,16,5,1.0,Écologie,2002,législative
35,18,La Bazouge-du-Désert,788,502,270,518,16,6,2.0,Régionalisme,2002,législative
35,18,La Bazouge-du-Désert,788,502,270,518,16,7,0.0,Divers,2002,législative
35,18,La Bazouge-du-Désert,788,502,270,518,16,8,365.0,Droite,2002,législative
35,18,La Bazouge-du-Désert,788,502,270,518,16,9,19.0,Droite,2002,législative
35,18,La Bazouge-du-Désert,788,502,270,518,16,10,48.0,Extrême Droite,2002,législative
35,18,La Bazouge-du-Désert,788,502,270,518,16,11,4.0,Extrême Droite,2002,législative
35,19,Bazouges-la-Pérouse,1373,937,391,982,45,0,16.0,Extrême Gauche,2002,législative
35,19,Bazouges-la-Pérouse,1373,937,391,982,45,1,18.0,Extrême Gauche,2002,législative
35,19,Bazouges-la-Pérouse,1373,937,391,982,45,2,8.0,Gauche,2002,législative
35,19,Bazouges-la-Pérouse,1373,937,391,982,45,3,142.0,Gauche,2002,législative
35,19,Bazouges-la-Pérouse,1373,937,391,982,45,4,103.0,Écologie,2002,législative
35,19,Bazouges-la-Pérouse,1373,937,391,982,45,5,7.0,Écologie,2002,législative
35,19,Bazouges-la-Pérouse,1373,937,391,982,45,6,15.0,Régionalisme,2002,législative
35,19,Bazouges-la-Pérouse,1373,937,391,982,45,7,11.0,Divers,2002,législative
35,19,Bazouges-la-Pérouse,1373,937,391,982,45,8,524.0,Droite,2002,législative
35,19,Bazouges-la-Pérouse,1373,937,391,982,45,9,42.0,Droite,2002,législative
35,19,Bazouges-la-Pérouse,1373,937,391,982,45,10,46.0,Extrême Droite,2002,législative
35,19,Bazouges-la-Pérouse,1373,937,391,982,45,11,5.0,Extrême Droite,2002,législative
35,21,Beaucé,915,601,305,610,9,0,13.0,Extrême Gauche,2002,législative
35,21,Beaucé,915,601,305,610,9,1,16.0,Extrême Gauche,2002,législative
35,21,Beaucé,915,601,305,610,9,2,14.0,Gauche,2002,législative
35,21,Beaucé,915,601,305,610,9,3,37.0,Gauche,2002,législative
35,21,Beaucé,915,601,305,610,9,4,115.0,Écologie,2002,législative
35,21,Beaucé,915,601,305,610,9,5,1.0,Écologie,2002,législative
35,21,Beaucé,915,601,305,610,9,6,5.0,Régionalisme,2002,législative
35,21,Beaucé,915,601,305,610,9,7,7.0,Divers,2002,législative
35,21,Beaucé,915,601,305,610,9,8,331.0,Droite,2002,législative
35,21,Beaucé,915,601,305,610,9,9,18.0,Droite,2002,législative
35,21,Beaucé,915,601,305,610,9,10,38.0,Extrême Droite,2002,législative
35,21,Beaucé,915,601,305,610,9,11,6.0,Extrême Droite,2002,législative
35,22,Bécherel,456,298,149,307,9,0,4.0,Extrême Gauche,2002,législative
35,22,Bécherel,456,298,149,307,9,1,9.0,Extrême Gauche,2002,législative
35,22,Bécherel,456,298,149,307,9,2,1.0,Extrême Gauche,2002,législative
35,22,Bécherel,456,298,149,307,9,3,6.0,Gauche,2002,législative
35,22,Bécherel,456,298,149,307,9,4,69.0,Gauche,2002,législative
35,22,Bécherel,456,298,149,307,9,5,8.0,Gauche,2002,législative
35,22,Bécherel,456,298,149,307,9,6,25.0,Écologie,2002,législative
35,22,Bécherel,456,298,149,307,9,7,1.0,Gauche,2002,législative
35,22,Bécherel,456,298,149,307,9,8,0.0,Écologie,2002,législative
35,22,Bécherel,456,298,149,307,9,9,8.0,Régionalisme,2002,législative
35,22,Bécherel,456,298,149,307,9,10,1.0,Droite,2002,législative
35,22,Bécherel,456,298,149,307,9,11,141.0,Droite,2002,législative
35,22,Bécherel,456,298,149,307,9,12,20.0,Extrême Droite,2002,législative
35,22,Bécherel,456,298,149,307,9,13,5.0,Extrême Droite,2002,législative
35,23,Bédée,2491,1560,901,1590,30,0,19.0,Extrême Gauche,2002,législative
35,23,Bédée,2491,1560,901,1590,30,1,14.0,Extrême Gauche,2002,législative
35,23,Bédée,2491,1560,901,1590,30,2,3.0,Extrême Gauche,2002,législative
35,23,Bédée,2491,1560,901,1590,30,3,32.0,Gauche,2002,législative
35,23,Bédée,2491,1560,901,1590,30,4,534.0,Gauche,2002,législative
35,23,Bédée,2491,1560,901,1590,30,5,39.0,Gauche,2002,législative
35,23,Bédée,2491,1560,901,1590,30,6,45.0,Écologie,2002,législative
35,23,Bédée,2491,1560,901,1590,30,7,7.0,Gauche,2002,législative
35,23,Bédée,2491,1560,901,1590,30,8,11.0,Écologie,2002,législative
35,23,Bédée,2491,1560,901,1590,30,9,10.0,Régionalisme,2002,législative
35,23,Bédée,2491,1560,901,1590,30,10,20.0,Droite,2002,législative
35,23,Bédée,2491,1560,901,1590,30,11,727.0,Droite,2002,législative
35,23,Bédée,2491,1560,901,1590,30,12,84.0,Extrême Droite,2002,législative
35,23,Bédée,2491,1560,901,1590,30,13,15.0,Extrême Droite,2002,législative
35,24,Betton,6303,4409,1832,4471,62,0,53.0,Extrême Gauche,2002,législative
35,24,Betton,6303,4409,1832,4471,62,1,37.0,Extrême Gauche,2002,législative
35,24,Betton,6303,4409,1832,4471,62,2,12.0,Extrême Gauche,2002,législative
35,24,Betton,6303,4409,1832,4471,62,3,42.0,Gauche,2002,législative
35,24,Betton,6303,4409,1832,4471,62,4,2114.0,Gauche,2002,législative
35,24,Betton,6303,4409,1832,4471,62,5,186.0,Écologie,2002,législative
35,24,Betton,6303,4409,1832,4471,62,6,28.0,Gauche,2002,législative
35,24,Betton,6303,4409,1832,4471,62,7,48.0,Écologie,2002,législative
35,24,Betton,6303,4409,1832,4471,62,8,53.0,Écologie,2002,législative
35,24,Betton,6303,4409,1832,4471,62,9,55.0,Régionalisme,2002,législative
35,24,Betton,6303,4409,1832,4471,62,10,19.0,Droite,2002,législative
35,24,Betton,6303,4409,1832,4471,62,11,19.0,Divers,2002,législative
35,24,Betton,6303,4409,1832,4471,62,12,957.0,Centre,2002,législative
35,24,Betton,6303,4409,1832,4471,62,13,636.0,Droite,2002,législative
35,24,Betton,6303,4409,1832,4471,62,14,0.0,Droite,2002,législative
35,24,Betton,6303,4409,1832,4471,62,15,137.0,Extrême Droite,2002,législative
35,24,Betton,6303,4409,1832,4471,62,16,13.0,Extrême Droite,2002,législative
35,25,Billé,713,480,212,501,21,0,14.0,Extrême Gauche,2002,législative
35,25,Billé,713,480,212,501,21,1,8.0,Extrême Gauche,2002,législative
35,25,Billé,713,480,212,501,21,2,5.0,Gauche,2002,législative
35,25,Billé,713,480,212,501,21,3,27.0,Gauche,2002,législative
35,25,Billé,713,480,212,501,21,4,53.0,Écologie,2002,législative
35,25,Billé,713,480,212,501,21,5,1.0,Écologie,2002,législative
35,25,Billé,713,480,212,501,21,6,12.0,Régionalisme,2002,législative
35,25,Billé,713,480,212,501,21,7,39.0,Divers,2002,législative
35,25,Billé,713,480,212,501,21,8,280.0,Droite,2002,législative
35,25,Billé,713,480,212,501,21,9,20.0,Droite,2002,législative
35,25,Billé,713,480,212,501,21,10,17.0,Extrême Droite,2002,législative
35,25,Billé,713,480,212,501,21,11,4.0,Extrême Droite,2002,législative
35,26,Bléruais,55,46,9,46,0,0,2.0,Extrême Gauche,2002,législative
35,26,Bléruais,55,46,9,46,0,1,0.0,Extrême Gauche,2002,législative
35,26,Bléruais,55,46,9,46,0,2,0.0,Extrême Gauche,2002,législative
35,26,Bléruais,55,46,9,46,0,3,1.0,Gauche,2002,législative
35,26,Bléruais,55,46,9,46,0,4,13.0,Gauche,2002,législative
35,26,Bléruais,55,46,9,46,0,5,0.0,Gauche,2002,législative
35,26,Bléruais,55,46,9,46,0,6,1.0,Écologie,2002,législative
35,26,Bléruais,55,46,9,46,0,7,1.0,Gauche,2002,législative
35,26,Bléruais,55,46,9,46,0,8,0.0,Écologie,2002,législative
35,26,Bléruais,55,46,9,46,0,9,2.0,Régionalisme,2002,législative
35,26,Bléruais,55,46,9,46,0,10,17.0,Droite,2002,législative
