pop_1564,actifs_1564,actifs_occupes_1564,chomeurs_1564,code_insee
685.782822715909,519.399479232501,477.894732238594,41.5047469939068,01098
1037.03448253304,852.251866171324,796.128957885197,56.1229082861274,01099
64.5038167938931,49.618320610687,40.6870229007633,8.93129770992366,01100
97.046052631579,87.2434210526316,87.2434210526316,0.0,01101
626.051469158664,520.00803056595,494.394758761476,25.6132718044749,01102
1548.55900507318,1308.26340520939,1218.01942343245,90.243981776939,01103
278.0,230.0,218.0,12.0,01104
1304.03548117339,1082.50214120413,1022.79504900579,59.7070921983355,01105
99.7206703910614,76.2569832402234,68.4357541899441,7.82122905027933,01106
81.0,66.0,62.0,4.0,01107
682.824319662628,542.496558436341,505.412481395686,37.0840770406554,01108
1508.95199953693,1256.12124712454,1134.30124994318,121.81999718136,01109
101.974358974359,75.6923076923076,66.2307692307692,9.46153846153845,01110
78.3030303030303,63.8787878787879,61.8181818181818,2.06060606060606,01111
318.532746018459,272.533999432836,257.16856857691,15.3654308559261,01112
507.107862355455,427.188194617692,390.303011496371,36.885183121321,01113
354.399259054393,286.928196711341,256.548284191799,30.3799125195426,01114
884.0,744.0,709.0,35.0,01115
264.530379711813,206.029588836781,183.090486460655,22.9391023761261,01116
79.3907284768212,68.6092715231788,61.7483443708609,6.86092715231788,01117
812.004645513008,624.376770020896,595.882384436832,28.4943855840647,01118
75.6521739130433,65.5652173913041,57.4956521739129,8.06956521739128,01121
691.0,563.0,529.0,34.0,01123
423.290423887478,348.008240982515,314.954233662455,33.0540073200601,01124
365.489532014763,282.839560828981,250.497189636148,32.3423711928333,01125
298.751948256225,242.818756646088,219.6013398599,23.2174167861883,01127
172.834591068581,140.151313226826,120.767553973357,19.3837592534693,01128
172.530045107236,137.904433411632,128.640107615334,9.2643257962977,01129
1494.0,1231.0,1166.0,65.0,01130
238.587276962114,186.630659618274,169.335904016016,17.294755602258,01133
1119.0,903.0,843.0,60.0,01134
1542.73125077022,1297.5850924192,1211.8583042923,85.7267881268989,01135
607.933023488771,476.742978390078,437.328721819272,39.4142565708062,01136
2024.42847111601,1530.25326040887,1336.75005844244,193.503201966427,01138
254.247861520709,193.081262354787,178.312651107726,14.7686112470617,01139
478.05645455008,391.190792394356,365.979795114957,25.2109972793988,01140
254.0,193.0,175.0,18.0,01141
2998.0,2367.0,2177.0,190.0,01142
6381.48860132266,5187.28190946341,4792.26907869778,395.012830765625,01143
755.879651411746,606.713278618361,572.759812242956,33.9534663754045,01145
292.897626091532,228.591066132452,215.011597760813,13.5794683716391,01146
318.781900502303,256.258384347845,236.755691463884,19.5026928839608,01147
1213.96922144233,890.442526703685,826.301857374741,64.1406693289442,01148
707.174763739716,543.226665156225,491.370337463,51.8563276932257,01149
145.677570093458,123.57476635514,114.532710280374,9.04205607476634,01150
676.927779855149,547.431194606933,516.208688712047,31.2225058948862,01151
510.0,421.0,396.0,25.0,01152
1417.78174799594,1184.34840294811,1095.1659688803,89.1824340678101,01153
89.6267605633806,68.4788732394368,65.4577464788734,3.02112676056339,01155
544.599154483684,453.930958266387,437.964383157238,15.966575109149,01156
1508.0,1215.0,1155.0,60.0,01157
705.097655143537,577.038125622961,531.384606506544,45.6535191164174,01158
2075.85940982302,1696.87540876749,1571.26754347472,125.607865292768,01159
7843.84228616298,6358.54374178991,5560.3040641997,798.239677590213,01160
39.3846153846154,31.5076923076923,29.5384615384616,1.96923076923077,01162
1208.99008441296,981.713150073959,923.422181975422,58.2909680985376,01163
992.771558134426,811.588852163918,776.728329784573,34.8605223793446,01165
1632.0,1337.0,1269.0,68.0,01166
415.828700794925,334.096106785227,319.190905842302,14.9052009429246,01167
436.49564666961,376.912848932878,358.287564820944,18.6252841119337,01169
712.25679270681,565.190389607114,519.049097400955,46.1412922061594,01170
528.94886528799,406.165315522234,369.69979584293,36.4655196793044,01171
9371.05569784594,7951.03922632212,7039.45910148034,911.580124841775,01173
110.727272727273,88.9772727272728,84.0340909090909,4.94318181818182,01174
483.529080333801,368.777835387363,333.955266331601,34.8225690557613,01175
103.672131147541,81.311475409836,75.2131147540983,6.0983606557377,01177
1141.45808463284,880.744512893165,821.542457376726,59.2020555164392,01179
538.021848817713,426.942956901763,393.768414855658,33.1745420461055,01180
735.498354466333,566.0680483708,520.222346658053,45.8457017127469,01181
926.0,731.0,695.0,36.0,01183
453.396888230332,374.831422031806,350.854557849415,23.9768641823912,01184
2761.0,2063.0,1902.0,161.0,01185
468.96572813156,357.143633303676,326.259065671653,30.8845676320231,01187
431.070268345818,358.325950071207,337.099095090428,21.2268549807789,01188
737.955773280699,601.362779217468,551.846777428779,49.5160017886886,01189
53.2631578947368,39.7052631578947,36.8,2.90526315789474,01190
90.2962962962963,83.425925925926,79.5,3.92592592592593,01191
1473.0,1206.0,1118.0,88.0,01192
132.325724051121,94.1181664354048,83.0597145548213,11.0584518805835,01193
3792.38873297288,2948.9475663031,2664.87012309689,284.077443206208,01194
1078.0,857.0,812.0,45.0,01195
815.0,666.0,610.0,56.0,01196
219.333698676973,181.594918080926,171.68277659078,9.91214149014614,01197
168.039599177936,141.017148349123,133.012470706218,8.00467764290509,01198
1392.66112975345,1118.95234895881,1003.71518495012,115.237164008692,01199
135.086878553728,111.75384409777,103.985520241045,7.76832385672476,01200
4361.0,3406.0,3084.0,322.0,01202
774.0,634.0,593.0,41.0,01203
469.359445469152,396.260940593043,366.053106242604,30.2078343504394,01204
167.922219275695,144.429033214126,141.167676389735,3.26135682439092,01206
220.280583013876,186.239249492414,176.530134046465,9.70911544594964,01207
76.6666666666665,59.2888888888888,55.1999999999999,4.08888888888888,01208
551.563186261521,463.124143784123,399.919399698189,63.2047440859338,01209
163.499642387909,138.414036064952,134.557489053103,3.85654701184899,01210
915.269550051307,743.589036188078,703.220018846526,40.3690173415521,01211
431.74206090202,343.685766049579,312.250922572684,31.4348434768948,01212
930.08358587387,744.543758931583,686.608525286601,57.9352336449823,01213
103.267080745342,83.0186335403729,77.9565217391307,5.06211180124225,01214
95.3623188405799,68.9855072463769,59.8550724637682,9.13043478260871,01215
472.0,364.0,341.0,23.0,01216
103.719512195122,80.0121951219512,72.1097560975609,7.90243902439024,01219
2170.45871429746,1783.52822002883,1658.72389954789,124.804320480943,01224
247.0,198.0,184.0,14.0,01225
401.045429835296,309.453264306287,289.11378085191,20.3394834543767,01227
441.735518987413,355.798853904019,335.617437758147,20.1814161458719,01228
731.307256524396,617.303259947676,587.35038796223,29.9528719854468,01229
197.297863739772,156.103232951956,138.315073418898,17.7881595330577,01230
1137.95551830858,935.634592393184,894.993697850695,40.6408945424893,01231
1303.0,1031.0,978.0,53.0,01232
89.6715328467154,67.992700729927,59.1240875912409,8.86861313868613,01233
112.568047337278,80.5443786982249,74.7218934911243,5.82248520710059,01234
706.541263062426,561.88844074564,515.412898252341,46.4755424932987,01235
621.808145688532,507.187132264482,468.243416920006,38.943715344476,01236
1048.20979667465,846.442037281404,767.288492439616,79.1535448417882,01237
1698.21399591506,1378.04860654439,1287.27915983194,90.7694467124469,01238
371.0,287.0,271.0,16.0,01239
418.0,340.0,318.0,22.0,01240
844.898696945682,626.226430548045,568.620245908909,57.6061846391365,01241
90.7777777777782,78.1111111111114,68.6111111111114,9.50000000000004,01242
825.241684666328,637.197513283219,581.867950229175,55.3295630540436,01243
5054.26651576889,3989.13625542709,3596.61303435333,392.523221073764,01244
564.247141578885,469.340076723697,447.792590064769,21.5474866589282,01245
1293.0,1015.0,926.0,89.0,01246
198.063188929491,164.295760406617,159.293738932142,5.00202147447549,01247
1563.4980569087,1266.76306292208,1180.00601360668,86.7570493154025,01248
6429.53937696895,5130.51288997492,4658.10624791103,472.406642063897,01249
1268.0,988.0,935.0,53.0,01250
500.062013030958,406.769680030236,375.317473408381,31.4522066218551,01252
1281.42807114613,1035.50709141669,986.488836383078,49.0182550336084,01254
401.078345760407,329.378369916295,299.932274491343,29.4460954249513,01255
227.454624523748,186.641006050035,174.840617639517,11.8003884105176,01257
748.0,616.0,596.0,20.0,01258
471.031889807384,388.645391041284,377.588764071483,11.0566269698005,01259
204.45756589786,170.92768541703,164.33308652499,6.59459889204078,01260
405.850693861643,333.934824724408,318.520172260316,15.4146524640923,01261
