id_dept,id_commune,nb_inscrits,nb_abs,nb_votants,nb_blancs_nuls,candidat_id,nb_exprimes,cand_voix,cand_orientation
35,1,4074,942,3132,96,0,3036,21,Extrême Droite
35,1,4074,942,3132,96,1,3036,97,Centre
35,1,4074,942,3132,96,2,3036,14,Extrême Gauche
35,1,4074,942,3132,96,3,3036,259,Centre
35,1,4074,942,3132,96,4,3036,575,Droite
35,1,4074,942,3132,96,5,3036,209,Extrême Droite
35,1,4074,942,3132,96,6,3036,72,Gauche
35,1,4074,942,3132,96,7,3036,70,Droite
35,1,4074,942,3132,96,8,3036,345,Écologie
35,1,4074,942,3132,96,9,3036,631,Gauche
35,1,4074,942,3132,96,10,3036,37,Droite
35,1,4074,942,3132,96,11,3036,50,Gauche
35,1,4074,942,3132,96,12,3036,145,Gauche
35,1,4074,942,3132,96,13,3036,110,Droite
35,1,4074,942,3132,96,14,3036,232,Extrême Gauche
35,1,4074,942,3132,96,15,3036,169,Extrême Gauche
35,2,1088,236,852,31,0,821,10,Extrême Droite
35,2,1088,236,852,31,1,821,17,Centre
35,2,1088,236,852,31,2,821,8,Extrême Gauche
35,2,1088,236,852,31,3,821,65,Centre
35,2,1088,236,852,31,4,821,185,Droite
35,2,1088,236,852,31,5,821,74,Extrême Droite
35,2,1088,236,852,31,6,821,15,Gauche
35,2,1088,236,852,31,7,821,37,Droite
35,2,1088,236,852,31,8,821,47,Écologie
35,2,1088,236,852,31,9,821,119,Gauche
35,2,1088,236,852,31,10,821,21,Droite
35,2,1088,236,852,31,11,821,12,Gauche
35,2,1088,236,852,31,12,821,29,Gauche
35,2,1088,236,852,31,13,821,47,Droite
35,2,1088,236,852,31,14,821,85,Extrême Gauche
35,2,1088,236,852,31,15,821,50,Extrême Gauche
35,3,347,81,266,9,0,257,4,Extrême Droite
35,3,347,81,266,9,1,257,8,Centre
35,3,347,81,266,9,2,257,2,Extrême Gauche
35,3,347,81,266,9,3,257,19,Centre
35,3,347,81,266,9,4,257,72,Droite
35,3,347,81,266,9,5,257,17,Extrême Droite
35,3,347,81,266,9,6,257,6,Gauche
35,3,347,81,266,9,7,257,34,Droite
35,3,347,81,266,9,8,257,9,Écologie
35,3,347,81,266,9,9,257,25,Gauche
35,3,347,81,266,9,10,257,4,Droite
35,3,347,81,266,9,11,257,8,Gauche
35,3,347,81,266,9,12,257,8,Gauche
35,3,347,81,266,9,13,257,4,Droite
35,3,347,81,266,9,14,257,22,Extrême Gauche
35,3,347,81,266,9,15,257,15,Extrême Gauche
35,4,1045,290,755,25,0,730,15,Extrême Droite
35,4,1045,290,755,25,1,730,14,Centre
35,4,1045,290,755,25,2,730,5,Extrême Gauche
35,4,1045,290,755,25,3,730,47,Centre
35,4,1045,290,755,25,4,730,175,Droite
35,4,1045,290,755,25,5,730,93,Extrême Droite
35,4,1045,290,755,25,6,730,16,Gauche
35,4,1045,290,755,25,7,730,64,Droite
35,4,1045,290,755,25,8,730,29,Écologie
35,4,1045,290,755,25,9,730,126,Gauche
35,4,1045,290,755,25,10,730,15,Droite
35,4,1045,290,755,25,11,730,14,Gauche
35,4,1045,290,755,25,12,730,18,Gauche
35,4,1045,290,755,25,13,730,40,Droite
35,4,1045,290,755,25,14,730,34,Extrême Gauche
35,4,1045,290,755,25,15,730,25,Extrême Gauche
35,5,181,43,138,2,0,136,3,Extrême Droite
35,5,181,43,138,2,1,136,1,Centre
35,5,181,43,138,2,2,136,0,Extrême Gauche
35,5,181,43,138,2,3,136,19,Centre
35,5,181,43,138,2,4,136,32,Droite
35,5,181,43,138,2,5,136,14,Extrême Droite
35,5,181,43,138,2,6,136,4,Gauche
35,5,181,43,138,2,7,136,7,Droite
35,5,181,43,138,2,8,136,4,Écologie
35,5,181,43,138,2,9,136,15,Gauche
35,5,181,43,138,2,10,136,1,Droite
35,5,181,43,138,2,11,136,2,Gauche
35,5,181,43,138,2,12,136,3,Gauche
35,5,181,43,138,2,13,136,11,Droite
35,5,181,43,138,2,14,136,15,Extrême Gauche
35,5,181,43,138,2,15,136,5,Extrême Gauche
35,6,2850,602,2248,114,0,2134,30,Extrême Droite
35,6,2850,602,2248,114,1,2134,43,Centre
35,6,2850,602,2248,114,2,2134,8,Extrême Gauche
35,6,2850,602,2248,114,3,2134,237,Centre
35,6,2850,602,2248,114,4,2134,619,Droite
35,6,2850,602,2248,114,5,2134,181,Extrême Droite
35,6,2850,602,2248,114,6,2134,36,Gauche
35,6,2850,602,2248,114,7,2134,77,Droite
35,6,2850,602,2248,114,8,2134,157,Écologie
35,6,2850,602,2248,114,9,2134,254,Gauche
35,6,2850,602,2248,114,10,2134,41,Droite
35,6,2850,602,2248,114,11,2134,14,Gauche
35,6,2850,602,2248,114,12,2134,57,Gauche
35,6,2850,602,2248,114,13,2134,109,Droite
35,6,2850,602,2248,114,14,2134,172,Extrême Gauche
35,6,2850,602,2248,114,15,2134,99,Extrême Gauche
35,7,192,27,165,7,0,158,6,Extrême Droite
35,7,192,27,165,7,1,158,3,Centre
35,7,192,27,165,7,2,158,0,Extrême Gauche
35,7,192,27,165,7,3,158,6,Centre
35,7,192,27,165,7,4,158,22,Droite
35,7,192,27,165,7,5,158,27,Extrême Droite
35,7,192,27,165,7,6,158,4,Gauche
35,7,192,27,165,7,7,158,5,Droite
35,7,192,27,165,7,8,158,10,Écologie
35,7,192,27,165,7,9,158,23,Gauche
35,7,192,27,165,7,10,158,0,Droite
35,7,192,27,165,7,11,158,2,Gauche
35,7,192,27,165,7,12,158,15,Gauche
35,7,192,27,165,7,13,158,1,Droite
35,7,192,27,165,7,14,158,18,Extrême Gauche
35,7,192,27,165,7,15,158,16,Extrême Gauche
35,8,339,74,265,19,0,246,3,Extrême Droite
35,8,339,74,265,19,1,246,6,Centre
35,8,339,74,265,19,2,246,2,Extrême Gauche
35,8,339,74,265,19,3,246,15,Centre
35,8,339,74,265,19,4,246,73,Droite
35,8,339,74,265,19,5,246,18,Extrême Droite
35,8,339,74,265,19,6,246,10,Gauche
35,8,339,74,265,19,7,246,20,Droite
35,8,339,74,265,19,8,246,14,Écologie
35,8,339,74,265,19,9,246,21,Gauche
35,8,339,74,265,19,10,246,6,Droite
35,8,339,74,265,19,11,246,3,Gauche
35,8,339,74,265,19,12,246,5,Gauche
35,8,339,74,265,19,13,246,15,Droite
35,8,339,74,265,19,14,246,29,Extrême Gauche
35,8,339,74,265,19,15,246,6,Extrême Gauche
35,9,1108,237,871,28,0,843,11,Extrême Droite
35,9,1108,237,871,28,1,843,9,Centre
35,9,1108,237,871,28,2,843,4,Extrême Gauche
35,9,1108,237,871,28,3,843,58,Centre
35,9,1108,237,871,28,4,843,225,Droite
35,9,1108,237,871,28,5,843,99,Extrême Droite
35,9,1108,237,871,28,6,843,21,Gauche
35,9,1108,237,871,28,7,843,66,Droite
35,9,1108,237,871,28,8,843,46,Écologie
35,9,1108,237,871,28,9,843,137,Gauche
35,9,1108,237,871,28,10,843,5,Droite
35,9,1108,237,871,28,11,843,24,Gauche
35,9,1108,237,871,28,12,843,29,Gauche
35,9,1108,237,871,28,13,843,30,Droite
35,9,1108,237,871,28,14,843,34,Extrême Gauche
35,9,1108,237,871,28,15,843,45,Extrême Gauche
35,10,765,176,589,16,0,573,10,Extrême Droite
35,10,765,176,589,16,1,573,4,Centre
35,10,765,176,589,16,2,573,1,Extrême Gauche
35,10,765,176,589,16,3,573,30,Centre
35,10,765,176,589,16,4,573,116,Droite
35,10,765,176,589,16,5,573,62,Extrême Droite
35,10,765,176,589,16,6,573,10,Gauche
35,10,765,176,589,16,7,573,57,Droite
35,10,765,176,589,16,8,573,23,Écologie
35,10,765,176,589,16,9,573,99,Gauche
35,10,765,176,589,16,10,573,4,Droite
35,10,765,176,589,16,11,573,22,Gauche
35,10,765,176,589,16,12,573,14,Gauche
35,10,765,176,589,16,13,573,20,Droite
35,10,765,176,589,16,14,573,64,Extrême Gauche
35,10,765,176,589,16,15,573,37,Extrême Gauche
35,11,239,38,201,11,0,190,4,Extrême Droite
35,11,239,38,201,11,1,190,2,Centre
35,11,239,38,201,11,2,190,1,Extrême Gauche
35,11,239,38,201,11,3,190,11,Centre
35,11,239,38,201,11,4,190,47,Droite
35,11,239,38,201,11,5,190,16,Extrême Droite
35,11,239,38,201,11,6,190,3,Gauche
35,11,239,38,201,11,7,190,28,Droite
35,11,239,38,201,11,8,190,3,Écologie
35,11,239,38,201,11,9,190,27,Gauche
35,11,239,38,201,11,10,190,1,Droite
35,11,239,38,201,11,11,190,13,Gauche
35,11,239,38,201,11,12,190,6,Gauche
35,11,239,38,201,11,13,190,7,Droite
35,11,239,38,201,11,14,190,14,Extrême Gauche
35,11,239,38,201,11,15,190,7,Extrême Gauche
35,12,4041,1158,2883,89,0,2794,36,Extrême Droite
35,12,4041,1158,2883,89,1,2794,59,Centre
35,12,4041,1158,2883,89,2,2794,10,Extrême Gauche
35,12,4041,1158,2883,89,3,2794,234,Centre
35,12,4041,1158,2883,89,4,2794,606,Droite
35,12,4041,1158,2883,89,5,2794,354,Extrême Droite
35,12,4041,1158,2883,89,6,2794,43,Gauche
35,12,4041,1158,2883,89,7,2794,94,Droite
35,12,4041,1158,2883,89,8,2794,141,Écologie
35,12,4041,1158,2883,89,9,2794,408,Gauche
35,12,4041,1158,2883,89,10,2794,43,Droite
35,12,4041,1158,2883,89,11,2794,32,Gauche
35,12,4041,1158,2883,89,12,2794,117,Gauche
35,12,4041,1158,2883,89,13,2794,262,Droite
35,12,4041,1158,2883,89,14,2794,183,Extrême Gauche
35,12,4041,1158,2883,89,15,2794,172,Extrême Gauche
35,13,2440,569,1871,62,0,1809,13,Extrême Droite
35,13,2440,569,1871,62,1,1809,34,Centre
35,13,2440,569,1871,62,2,1809,6,Extrême Gauche
35,13,2440,569,1871,62,3,1809,127,Centre
35,13,2440,569,1871,62,4,1809,351,Droite
35,13,2440,569,1871,62,5,1809,180,Extrême Droite
35,13,2440,569,1871,62,6,1809,34,Gauche
35,13,2440,569,1871,62,7,1809,83,Droite
35,13,2440,569,1871,62,8,1809,112,Écologie
35,13,2440,569,1871,62,9,1809,304,Gauche
35,13,2440,569,1871,62,10,1809,33,Droite
35,13,2440,569,1871,62,11,1809,37,Gauche
35,13,2440,569,1871,62,12,1809,52,Gauche
35,13,2440,569,1871,62,13,1809,212,Droite
35,13,2440,569,1871,62,14,1809,132,Extrême Gauche
35,13,2440,569,1871,62,15,1809,99,Extrême Gauche
35,14,1424,355,1069,52,0,1017,20,Extrême Droite
35,14,1424,355,1069,52,1,1017,15,Centre
35,14,1424,355,1069,52,2,1017,5,Extrême Gauche
35,14,1424,355,1069,52,3,1017,80,Centre
35,14,1424,355,1069,52,4,1017,335,Droite
35,14,1424,355,1069,52,5,1017,136,Extrême Droite
35,14,1424,355,1069,52,6,1017,16,Gauche
35,14,1424,355,1069,52,7,1017,51,Droite
35,14,1424,355,1069,52,8,1017,32,Écologie
35,14,1424,355,1069,52,9,1017,92,Gauche
35,14,1424,355,1069,52,10,1017,26,Droite
35,14,1424,355,1069,52,11,1017,6,Gauche
35,14,1424,355,1069,52,12,1017,24,Gauche
35,14,1424,355,1069,52,13,1017,78,Droite
35,14,1424,355,1069,52,14,1017,69,Extrême Gauche
35,14,1424,355,1069,52,15,1017,32,Extrême Gauche
35,15,1416,289,1127,76,0,1051,15,Extrême Droite
35,15,1416,289,1127,76,1,1051,17,Centre
35,15,1416,289,1127,76,2,1051,10,Extrême Gauche
35,15,1416,289,1127,76,3,1051,193,Centre
35,15,1416,289,1127,76,4,1051,300,Droite
35,15,1416,289,1127,76,5,1051,87,Extrême Droite
35,15,1416,289,1127,76,6,1051,20,Gauche
35,15,1416,289,1127,76,7,1051,47,Droite
35,15,1416,289,1127,76,8,1051,49,Écologie
35,15,1416,289,1127,76,9,1051,95,Gauche
35,15,1416,289,1127,76,10,1051,19,Droite
35,15,1416,289,1127,76,11,1051,13,Gauche
35,15,1416,289,1127,76,12,1051,18,Gauche
35,15,1416,289,1127,76,13,1051,56,Droite
35,15,1416,289,1127,76,14,1051,48,Extrême Gauche
35,15,1416,289,1127,76,15,1051,64,Extrême Gauche
35,16,1051,219,832,28,0,804,15,Extrême Droite
35,16,1051,219,832,28,1,804,17,Centre
35,16,1051,219,832,28,2,804,4,Extrême Gauche
35,16,1051,219,832,28,3,804,37,Centre
35,16,1051,219,832,28,4,804,141,Droite
35,16,1051,219,832,28,5,804,140,Extrême Droite
35,16,1051,219,832,28,6,804,9,Gauche
35,16,1051,219,832,28,7,804,50,Droite
35,16,1051,219,832,28,8,804,50,Écologie
35,16,1051,219,832,28,9,804,127,Gauche
35,16,1051,219,832,28,10,804,11,Droite
35,16,1051,219,832,28,11,804,20,Gauche
35,16,1051,219,832,28,12,804,22,Gauche
35,16,1051,219,832,28,13,804,58,Droite
35,16,1051,219,832,28,14,804,55,Extrême Gauche
35,16,1051,219,832,28,15,804,48,Extrême Gauche
35,17,400,102,298,7,0,291,4,Extrême Droite
35,17,400,102,298,7,1,291,7,Centre
35,17,400,102,298,7,2,291,0,Extrême Gauche
35,17,400,102,298,7,3,291,17,Centre
35,17,400,102,298,7,4,291,67,Droite
35,17,400,102,298,7,5,291,40,Extrême Droite
35,17,400,102,298,7,6,291,9,Gauche
35,17,400,102,298,7,7,291,16,Droite
35,17,400,102,298,7,8,291,8,Écologie
35,17,400,102,298,7,9,291,50,Gauche
35,17,400,102,298,7,10,291,5,Droite
35,17,400,102,298,7,11,291,4,Gauche
35,17,400,102,298,7,12,291,11,Gauche
35,17,400,102,298,7,13,291,15,Droite
35,17,400,102,298,7,14,291,20,Extrême Gauche
35,17,400,102,298,7,15,291,18,Extrême Gauche
35,18,786,190,596,30,0,566,11,Extrême Droite
35,18,786,190,596,30,1,566,8,Centre
35,18,786,190,596,30,2,566,4,Extrême Gauche
35,18,786,190,596,30,3,566,35,Centre
35,18,786,190,596,30,4,566,188,Droite
35,18,786,190,596,30,5,566,92,Extrême Droite
35,18,786,190,596,30,6,566,7,Gauche
35,18,786,190,596,30,7,566,36,Droite
35,18,786,190,596,30,8,566,9,Écologie
35,18,786,190,596,30,9,566,30,Gauche
35,18,786,190,596,30,10,566,12,Droite
35,18,786,190,596,30,11,566,7,Gauche
35,18,786,190,596,30,12,566,15,Gauche
35,18,786,190,596,30,13,566,70,Droite
35,18,786,190,596,30,14,566,24,Extrême Gauche
35,18,786,190,596,30,15,566,18,Extrême Gauche
35,19,1371,315,1056,74,0,982,14,Extrême Droite
35,19,1371,315,1056,74,1,982,13,Centre
35,19,1371,315,1056,74,2,982,5,Extrême Gauche
35,19,1371,315,1056,74,3,982,50,Centre
35,19,1371,315,1056,74,4,982,261,Droite
35,19,1371,315,1056,74,5,982,116,Extrême Droite
35,19,1371,315,1056,74,6,982,12,Gauche
35,19,1371,315,1056,74,7,982,80,Droite
35,19,1371,315,1056,74,8,982,39,Écologie
35,19,1371,315,1056,74,9,982,191,Gauche
35,19,1371,315,1056,74,10,982,16,Droite
35,19,1371,315,1056,74,11,982,12,Gauche
35,19,1371,315,1056,74,12,982,24,Gauche
35,19,1371,315,1056,74,13,982,50,Droite
35,19,1371,315,1056,74,14,982,48,Extrême Gauche
35,19,1371,315,1056,74,15,982,51,Extrême Gauche
35,21,914,178,736,28,0,708,17,Extrême Droite
35,21,914,178,736,28,1,708,11,Centre
35,21,914,178,736,28,2,708,7,Extrême Gauche
35,21,914,178,736,28,3,708,49,Centre
35,21,914,178,736,28,4,708,169,Droite
35,21,914,178,736,28,5,708,82,Extrême Droite
35,21,914,178,736,28,6,708,19,Gauche
35,21,914,178,736,28,7,708,26,Droite
35,21,914,178,736,28,8,708,52,Écologie
35,21,914,178,736,28,9,708,78,Gauche
35,21,914,178,736,28,10,708,11,Droite
35,21,914,178,736,28,11,708,10,Gauche
35,21,914,178,736,28,12,708,28,Gauche
35,21,914,178,736,28,13,708,41,Droite
35,21,914,178,736,28,14,708,58,Extrême Gauche
35,21,914,178,736,28,15,708,50,Extrême Gauche
35,22,456,101,355,12,0,343,0,Extrême Droite
35,22,456,101,355,12,1,343,5,Centre
35,22,456,101,355,12,2,343,4,Extrême Gauche
35,22,456,101,355,12,3,343,24,Centre
35,22,456,101,355,12,4,343,67,Droite
35,22,456,101,355,12,5,343,45,Extrême Droite
35,22,456,101,355,12,6,343,10,Gauche
35,22,456,101,355,12,7,343,14,Droite
35,22,456,101,355,12,8,343,30,Écologie
35,22,456,101,355,12,9,343,53,Gauche
35,22,456,101,355,12,10,343,15,Droite
35,22,456,101,355,12,11,343,9,Gauche
35,22,456,101,355,12,12,343,6,Gauche
35,22,456,101,355,12,13,343,23,Droite
35,22,456,101,355,12,14,343,17,Extrême Gauche
35,22,456,101,355,12,15,343,21,Extrême Gauche
35,23,2491,626,1865,59,0,1806,10,Extrême Droite
35,23,2491,626,1865,59,1,1806,45,Centre
35,23,2491,626,1865,59,2,1806,11,Extrême Gauche
35,23,2491,626,1865,59,3,1806,135,Centre
35,23,2491,626,1865,59,4,1806,417,Droite
35,23,2491,626,1865,59,5,1806,235,Extrême Droite
35,23,2491,626,1865,59,6,1806,40,Gauche
35,23,2491,626,1865,59,7,1806,60,Droite
35,23,2491,626,1865,59,8,1806,128,Écologie
35,23,2491,626,1865,59,9,1806,272,Gauche
35,23,2491,626,1865,59,10,1806,17,Droite
35,23,2491,626,1865,59,11,1806,38,Gauche
35,23,2491,626,1865,59,12,1806,77,Gauche
35,23,2491,626,1865,59,13,1806,86,Droite
35,23,2491,626,1865,59,14,1806,122,Extrême Gauche
35,23,2491,626,1865,59,15,1806,113,Extrême Gauche
35,24,6277,1424,4853,131,0,4722,31,Extrême Droite
35,24,6277,1424,4853,131,1,4722,153,Centre
35,24,6277,1424,4853,131,2,4722,22,Extrême Gauche
35,24,6277,1424,4853,131,3,4722,366,Centre
35,24,6277,1424,4853,131,4,4722,758,Droite
35,24,6277,1424,4853,131,5,4722,287,Extrême Droite
35,24,6277,1424,4853,131,6,4722,160,Gauche
35,24,6277,1424,4853,131,7,4722,99,Droite
35,24,6277,1424,4853,131,8,4722,505,Écologie
35,24,6277,1424,4853,131,9,4722,1003,Gauche
35,24,6277,1424,4853,131,10,4722,69,Droite
35,24,6277,1424,4853,131,11,4722,96,Gauche
35,24,6277,1424,4853,131,12,4722,323,Gauche
35,24,6277,1424,4853,131,13,4722,196,Droite
35,24,6277,1424,4853,131,14,4722,325,Extrême Gauche
35,24,6277,1424,4853,131,15,4722,329,Extrême Gauche
35,25,712,137,575,35,0,540,6,Extrême Droite
35,25,712,137,575,35,1,540,14,Centre
35,25,712,137,575,35,2,540,5,Extrême Gauche
35,25,712,137,575,35,3,540,64,Centre
35,25,712,137,575,35,4,540,153,Droite
35,25,712,137,575,35,5,540,54,Extrême Droite
35,25,712,137,575,35,6,540,15,Gauche
35,25,712,137,575,35,7,540,23,Droite
35,25,712,137,575,35,8,540,23,Écologie
35,25,712,137,575,35,9,540,47,Gauche
35,25,712,137,575,35,10,540,12,Droite
35,25,712,137,575,35,11,540,6,Gauche
35,25,712,137,575,35,12,540,19,Gauche
35,25,712,137,575,35,13,540,33,Droite
35,25,712,137,575,35,14,540,30,Extrême Gauche
35,25,712,137,575,35,15,540,36,Extrême Gauche
35,26,55,8,47,2,0,45,0,Extrême Droite
35,26,55,8,47,2,1,45,2,Centre
35,26,55,8,47,2,2,45,0,Extrême Gauche
35,26,55,8,47,2,3,45,6,Centre
35,26,55,8,47,2,4,45,6,Droite
35,26,55,8,47,2,5,45,5,Extrême Droite
35,26,55,8,47,2,6,45,1,Gauche
35,26,55,8,47,2,7,45,8,Droite
35,26,55,8,47,2,8,45,0,Écologie
35,26,55,8,47,2,9,45,9,Gauche
35,26,55,8,47,2,10,45,1,Droite
35,26,55,8,47,2,11,45,0,Gauche
35,26,55,8,47,2,12,45,1,Gauche
35,26,55,8,47,2,13,45,2,Droite
35,26,55,8,47,2,14,45,2,Extrême Gauche
35,26,55,8,47,2,15,45,2,Extrême Gauche
35,27,917,201,716,25,0,691,7,Extrême Droite
35,27,917,201,716,25,1,691,8,Centre
35,27,917,201,716,25,2,691,4,Extrême Gauche
35,27,917,201,716,25,3,691,44,Centre
35,27,917,201,716,25,4,691,155,Droite
35,27,917,201,716,25,5,691,77,Extrême Droite
35,27,917,201,716,25,6,691,11,Gauche
35,27,917,201,716,25,7,691,35,Droite
35,27,917,201,716,25,8,691,31,Écologie
35,27,917,201,716,25,9,691,132,Gauche
35,27,917,201,716,25,10,691,15,Droite
35,27,917,201,716,25,11,691,9,Gauche
35,27,917,201,716,25,12,691,25,Gauche
35,27,917,201,716,25,13,691,37,Droite
35,27,917,201,716,25,14,691,50,Extrême Gauche
35,27,917,201,716,25,15,691,51,Extrême Gauche
35,28,337,74,263,16,0,247,4,Extrême Droite
35,28,337,74,263,16,1,247,3,Centre
35,28,337,74,263,16,2,247,1,Extrême Gauche
35,28,337,74,263,16,3,247,26,Centre
35,28,337,74,263,16,4,247,69,Droite
35,28,337,74,263,16,5,247,35,Extrême Droite
35,28,337,74,263,16,6,247,7,Gauche
35,28,337,74,263,16,7,247,9,Droite
35,28,337,74,263,16,8,247,19,Écologie
35,28,337,74,263,16,9,247,31,Gauche
35,28,337,74,263,16,10,247,2,Droite
35,28,337,74,263,16,11,247,4,Gauche
35,28,337,74,263,16,12,247,6,Gauche
35,28,337,74,263,16,13,247,13,Droite
35,28,337,74,263,16,14,247,8,Extrême Gauche
35,28,337,74,263,16,15,247,10,Extrême Gauche
35,29,853,213,640,31,0,609,9,Extrême Droite
35,29,853,213,640,31,1,609,4,Centre
35,29,853,213,640,31,2,609,3,Extrême Gauche
35,29,853,213,640,31,3,609,37,Centre
35,29,853,213,640,31,4,609,171,Droite
35,29,853,213,640,31,5,609,64,Extrême Droite
35,29,853,213,640,31,6,609,12,Gauche
35,29,853,213,640,31,7,609,50,Droite
35,29,853,213,640,31,8,609,29,Écologie
35,29,853,213,640,31,9,609,106,Gauche
35,29,853,213,640,31,10,609,5,Droite
35,29,853,213,640,31,11,609,13,Gauche
35,29,853,213,640,31,12,609,10,Gauche
35,29,853,213,640,31,13,609,16,Droite
35,29,853,213,640,31,14,609,53,Extrême Gauche
35,29,853,213,640,31,15,609,27,Extrême Gauche
35,30,289,70,219,9,0,210,1,Extrême Droite
35,30,289,70,219,9,1,210,9,Centre
35,30,289,70,219,9,2,210,1,Extrême Gauche
35,30,289,70,219,9,3,210,13,Centre
35,30,289,70,219,9,4,210,48,Droite
35,30,289,70,219,9,5,210,24,Extrême Droite
35,30,289,70,219,9,6,210,3,Gauche
35,30,289,70,219,9,7,210,21,Droite
35,30,289,70,219,9,8,210,7,Écologie
35,30,289,70,219,9,9,210,33,Gauche
35,30,289,70,219,9,10,210,3,Droite
35,30,289,70,219,9,11,210,0,Gauche
35,30,289,70,219,9,12,210,4,Gauche
35,30,289,70,219,9,13,210,16,Droite
35,30,289,70,219,9,14,210,15,Extrême Gauche
35,30,289,70,219,9,15,210,12,Extrême Gauche
35,31,2530,542,1988,63,0,1925,26,Extrême Droite
35,31,2530,542,1988,63,1,1925,52,Centre
35,31,2530,542,1988,63,2,1925,9,Extrême Gauche
35,31,2530,542,1988,63,3,1925,156,Centre
35,31,2530,542,1988,63,4,1925,362,Droite
35,31,2530,542,1988,63,5,1925,194,Extrême Droite
35,31,2530,542,1988,63,6,1925,44,Gauche
35,31,2530,542,1988,63,7,1925,72,Droite
35,31,2530,542,1988,63,8,1925,153,Écologie
35,31,2530,542,1988,63,9,1925,367,Gauche
35,31,2530,542,1988,63,10,1925,18,Droite
35,31,2530,542,1988,63,11,1925,50,Gauche
35,31,2530,542,1988,63,12,1925,73,Gauche
35,31,2530,542,1988,63,13,1925,77,Droite
35,31,2530,542,1988,63,14,1925,153,Extrême Gauche
35,31,2530,542,1988,63,15,1925,119,Extrême Gauche
35,32,1761,434,1327,50,0,1277,17,Extrême Droite
35,32,1761,434,1327,50,1,1277,27,Centre
35,32,1761,434,1327,50,2,1277,8,Extrême Gauche
35,32,1761,434,1327,50,3,1277,76,Centre
35,32,1761,434,1327,50,4,1277,183,Droite
35,32,1761,434,1327,50,5,1277,149,Extrême Droite
35,32,1761,434,1327,50,6,1277,25,Gauche
35,32,1761,434,1327,50,7,1277,48,Droite
35,32,1761,434,1327,50,8,1277,109,Écologie
35,32,1761,434,1327,50,9,1277,247,Gauche
35,32,1761,434,1327,50,10,1277,18,Droite
35,32,1761,434,1327,50,11,1277,24,Gauche
35,32,1761,434,1327,50,12,1277,56,Gauche
35,32,1761,434,1327,50,13,1277,95,Droite
35,32,1761,434,1327,50,14,1277,98,Extrême Gauche
35,32,1761,434,1327,50,15,1277,97,Extrême Gauche
35,33,1477,314,1163,48,0,1115,11,Extrême Droite
35,33,1477,314,1163,48,1,1115,14,Centre
35,33,1477,314,1163,48,2,1115,5,Extrême Gauche
35,33,1477,314,1163,48,3,1115,68,Centre
35,33,1477,314,1163,48,4,1115,173,Droite
35,33,1477,314,1163,48,5,1115,115,Extrême Droite
35,33,1477,314,1163,48,6,1115,34,Gauche
35,33,1477,314,1163,48,7,1115,37,Droite
35,33,1477,314,1163,48,8,1115,75,Écologie
35,33,1477,314,1163,48,9,1115,200,Gauche
35,33,1477,314,1163,48,10,1115,17,Droite
35,33,1477,314,1163,48,11,1115,25,Gauche
35,33,1477,314,1163,48,12,1115,47,Gauche
35,33,1477,314,1163,48,13,1115,92,Droite
35,33,1477,314,1163,48,14,1115,130,Extrême Gauche
35,33,1477,314,1163,48,15,1115,72,Extrême Gauche
35,34,749,183,566,15,0,551,7,Extrême Droite
35,34,749,183,566,15,1,551,12,Centre
35,34,749,183,566,15,2,551,5,Extrême Gauche
35,34,749,183,566,15,3,551,22,Centre
35,34,749,183,566,15,4,551,140,Droite
35,34,749,183,566,15,5,551,68,Extrême Droite
35,34,749,183,566,15,6,551,11,Gauche
35,34,749,183,566,15,7,551,47,Droite
35,34,749,183,566,15,8,551,24,Écologie
35,34,749,183,566,15,9,551,78,Gauche
35,34,749,183,566,15,10,551,11,Droite
35,34,749,183,566,15,11,551,22,Gauche
35,34,749,183,566,15,12,551,21,Gauche
35,34,749,183,566,15,13,551,15,Droite
35,34,749,183,566,15,14,551,41,Extrême Gauche
35,34,749,183,566,15,15,551,27,Extrême Gauche
35,35,319,61,258,7,0,251,3,Extrême Droite
35,35,319,61,258,7,1,251,10,Centre
35,35,319,61,258,7,2,251,1,Extrême Gauche
35,35,319,61,258,7,3,251,7,Centre
35,35,319,61,258,7,4,251,42,Droite
35,35,319,61,258,7,5,251,53,Extrême Droite
35,35,319,61,258,7,6,251,3,Gauche
35,35,319,61,258,7,7,251,10,Droite
35,35,319,61,258,7,8,251,13,Écologie
35,35,319,61,258,7,9,251,38,Gauche
35,35,319,61,258,7,10,251,2,Droite
35,35,319,61,258,7,11,251,14,Gauche
35,35,319,61,258,7,12,251,5,Gauche
35,35,319,61,258,7,13,251,23,Droite
35,35,319,61,258,7,14,251,16,Extrême Gauche
35,35,319,61,258,7,15,251,11,Extrême Gauche
35,37,2951,678,2273,96,0,2177,29,Extrême Droite
35,37,2951,678,2273,96,1,2177,68,Centre
35,37,2951,678,2273,96,2,2177,9,Extrême Gauche
35,37,2951,678,2273,96,3,2177,168,Centre
35,37,2951,678,2273,96,4,2177,395,Droite
35,37,2951,678,2273,96,5,2177,254,Extrême Droite
35,37,2951,678,2273,96,6,2177,61,Gauche
35,37,2951,678,2273,96,7,2177,74,Droite
35,37,2951,678,2273,96,8,2177,142,Écologie
35,37,2951,678,2273,96,9,2177,340,Gauche
35,37,2951,678,2273,96,10,2177,17,Droite
35,37,2951,678,2273,96,11,2177,43,Gauche
35,37,2951,678,2273,96,12,2177,83,Gauche
